column1,Days_for_shipping_real,Days_for_shipment_scheduled,Delivery_Status,Late_delivery_risk,shipping_date_DateOrders,Shipping_Mode,Market,Order_Id
50078,2,2,Shipping on time,0,2017-02-14 18:00:00.0000000,Second Class,LATAM,53006
50082,2,2,Shipping on time,0,2017-02-14 09:15:00.0000000,Second Class,LATAM,52981
50116,2,2,Shipping on time,0,2017-02-05 18:33:00.0000000,Second Class,LATAM,52391
50126,4,4,Shipping on time,0,2017-02-05 07:41:00.0000000,Standard Class,LATAM,52223
50128,4,4,Shipping on time,0,2017-02-05 00:41:00.0000000,Standard Class,LATAM,52203
50153,4,4,Shipping on time,0,2017-01-31 20:50:00.0000000,Standard Class,LATAM,51918
50156,0,0,Shipping on time,0,2017-01-27 19:31:00.0000000,Same Day,LATAM,51880
50158,4,4,Shipping on time,0,2017-01-30 20:18:00.0000000,Standard Class,LATAM,51848
50160,0,0,Shipping on time,0,2017-01-26 15:50:00.0000000,Same Day,LATAM,51801
50164,0,0,Shipping on time,0,2017-01-25 14:16:00.0000000,Same Day,LATAM,51728
50170,4,4,Shipping on time,0,2017-01-28 08:45:00.0000000,Standard Class,LATAM,51678
50180,4,4,Shipping on time,0,2017-01-27 02:58:00.0000000,Standard Class,LATAM,51593
50181,4,4,Shipping on time,0,2017-01-26 19:58:00.0000000,Standard Class,LATAM,51573
50182,4,4,Shipping on time,0,2017-01-26 16:27:00.0000000,Standard Class,LATAM,51563
50202,2,2,Shipping on time,0,2017-01-20 10:09:00.0000000,Second Class,Europe,51271
50203,0,0,Shipping on time,0,2017-01-18 20:45:00.0000000,Same Day,Pacific Asia,51267
50208,2,2,Shipping on time,0,2017-01-19 20:09:00.0000000,Second Class,Pacific Asia,51231
50210,2,2,Shipping on time,0,2017-01-19 06:08:00.0000000,Second Class,Pacific Asia,51191
50218,4,4,Shipping on time,0,2017-01-20 02:48:00.0000000,Standard Class,Europe,51113
50219,4,4,Shipping on time,0,2017-01-20 01:03:00.0000000,Standard Class,Africa,51108
50227,4,4,Shipping on time,0,2017-01-18 07:01:00.0000000,Standard Class,Europe,50988
50234,4,4,Shipping on time,0,2017-01-17 08:14:00.0000000,Standard Class,Pacific Asia,50923
50248,4,4,Shipping on time,0,2017-01-15 19:27:00.0000000,Standard Class,USCA,50818
50251,0,0,Shipping on time,0,2017-01-11 19:53:00.0000000,Same Day,Pacific Asia,50785
50256,2,2,Shipping on time,0,2017-01-12 23:29:00.0000000,Second Class,Europe,50761
50261,0,0,Shipping on time,0,2017-01-10 19:01:00.0000000,Same Day,Pacific Asia,50714
50274,2,2,Shipping on time,0,2017-01-10 13:40:00.0000000,Second Class,Africa,50596
50275,0,0,Shipping on time,0,2017-01-08 16:34:00.0000000,Same Day,USCA,50570
50281,4,4,Shipping on time,0,2017-01-10 20:20:00.0000000,Standard Class,Pacific Asia,50478
50283,4,4,Shipping on time,0,2017-01-10 11:34:00.0000000,Standard Class,Pacific Asia,50453
50284,4,4,Shipping on time,0,2017-01-10 02:49:00.0000000,Standard Class,USCA,50428
50287,4,4,Shipping on time,0,2017-01-09 16:18:00.0000000,Standard Class,Europe,50398
50293,4,4,Shipping on time,0,2017-01-07 18:46:00.0000000,Standard Class,Pacific Asia,50268
50295,0,0,Shipping on time,0,2017-01-03 22:21:00.0000000,Same Day,Africa,50244
50296,4,4,Shipping on time,0,2017-01-07 10:00:00.0000000,Standard Class,Africa,50243
50298,4,4,Shipping on time,0,2017-01-06 14:44:00.0000000,Standard Class,Africa,50188
50304,2,2,Shipping on time,0,2017-01-02 19:59:00.0000000,Second Class,Africa,50066
50306,4,4,Shipping on time,0,2017-01-04 15:26:00.0000000,Standard Class,Pacific Asia,50053
50323,4,4,Shipping on time,0,2017-01-01 15:37:00.0000000,Standard Class,Africa,49848
50341,2,2,Shipping on time,0,2016-12-27 08:05:00.0000000,Second Class,Pacific Asia,49621
50345,2,2,Shipping on time,0,2016-12-26 18:04:00.0000000,Second Class,Europe,49581
50349,4,4,Shipping on time,0,2016-12-28 06:31:00.0000000,Standard Class,Europe,49548
50352,2,2,Shipping on time,0,2016-12-25 12:18:00.0000000,Second Class,Pacific Asia,49496
50357,4,4,Shipping on time,0,2016-12-26 10:43:00.0000000,Standard Class,Pacific Asia,49423
50364,4,4,Shipping on time,0,2016-12-25 15:27:00.0000000,Standard Class,Pacific Asia,49368
50375,4,4,Shipping on time,0,2016-12-23 17:54:00.0000000,Standard Class,Africa,49238
50387,0,0,Shipping on time,0,2016-12-17 17:18:00.0000000,Same Day,Africa,49065
50394,0,0,Shipping on time,0,2016-12-16 16:46:00.0000000,Same Day,Africa,48995
50398,4,4,Shipping on time,0,2016-12-19 17:34:00.0000000,Standard Class,Africa,48963
50407,4,4,Shipping on time,0,2016-12-17 11:15:00.0000000,Standard Class,Africa,48808
50410,4,4,Shipping on time,0,2016-12-16 10:44:00.0000000,Standard Class,Pacific Asia,48738
50414,4,4,Shipping on time,0,2016-12-15 20:43:00.0000000,Standard Class,Pacific Asia,48698
50417,4,4,Shipping on time,0,2016-12-15 03:12:00.0000000,Standard Class,Africa,48648
50429,2,2,Shipping on time,0,2016-12-10 20:12:00.0000000,Second Class,Europe,48491
50439,2,2,Shipping on time,0,2016-12-09 00:24:00.0000000,Second Class,Africa,48366
50447,4,4,Shipping on time,0,2016-12-09 10:34:00.0000000,Standard Class,Africa,48258
50452,4,4,Shipping on time,0,2016-12-08 06:32:00.0000000,Standard Class,Pacific Asia,48178
50463,4,4,Shipping on time,0,2016-12-06 05:30:00.0000000,Standard Class,Africa,48038
50466,2,2,Shipping on time,0,2016-12-03 09:31:00.0000000,Second Class,Africa,47981
50471,2,2,Shipping on time,0,2016-12-01 15:29:00.0000000,Second Class,Pacific Asia,47861
50482,2,2,Shipping on time,0,2016-11-29 19:41:00.0000000,Second Class,Pacific Asia,47736
50483,4,4,Shipping on time,0,2016-12-01 13:23:00.0000000,Standard Class,Pacific Asia,47718
50488,4,4,Shipping on time,0,2016-12-01 02:52:00.0000000,Standard Class,Africa,47688
50493,0,0,Shipping on time,0,2016-11-26 15:45:00.0000000,Same Day,Pacific Asia,47622
50496,4,4,Shipping on time,0,2016-11-29 19:20:00.0000000,Standard Class,Pacific Asia,47598
50497,4,4,Shipping on time,0,2016-11-29 14:05:00.0000000,Standard Class,Africa,47583
50498,0,0,Shipping on time,0,2016-11-25 14:52:00.0000000,Same Day,Africa,47551
50501,4,4,Shipping on time,0,2016-11-28 04:48:00.0000000,Standard Class,Pacific Asia,47488
50502,4,4,Shipping on time,0,2016-11-28 01:18:00.0000000,Standard Class,Pacific Asia,47478
50512,4,4,Shipping on time,0,2016-11-26 14:16:00.0000000,Standard Class,USCA,47378
50513,0,0,Shipping on time,0,2016-11-22 22:04:00.0000000,Same Day,Africa,47366
50514,4,4,Shipping on time,0,2016-11-26 09:01:00.0000000,Standard Class,Pacific Asia,47363
50515,0,0,Shipping on time,0,2016-11-22 18:54:00.0000000,Same Day,Africa,47357
50530,2,2,Shipping on time,0,2016-11-21 19:00:00.0000000,Second Class,Europe,47186
50532,2,2,Shipping on time,0,2016-11-21 13:45:00.0000000,Second Class,Pacific Asia,47171
50542,0,0,Shipping on time,0,2016-11-17 12:47:00.0000000,Same Day,Europe,46997
50550,4,4,Shipping on time,0,2016-11-19 00:05:00.0000000,Standard Class,Europe,46858
50552,0,0,Shipping on time,0,2016-11-14 19:37:00.0000000,Same Day,Africa,46811
50553,0,0,Shipping on time,0,2016-11-14 19:16:00.0000000,Same Day,Africa,46810
50555,2,2,Shipping on time,0,2016-11-15 15:51:00.0000000,Second Class,Africa,46766
50563,2,2,Shipping on time,0,2016-11-14 18:50:00.0000000,Second Class,Africa,46706
50574,2,2,Shipping on time,0,2016-11-12 23:02:00.0000000,Second Class,Pacific Asia,46581
50578,4,4,Shipping on time,0,2016-11-13 17:58:00.0000000,Standard Class,Pacific Asia,46498
50582,2,2,Shipping on time,0,2016-11-11 06:45:00.0000000,Second Class,Europe,46466
50591,4,4,Shipping on time,0,2016-11-11 01:09:00.0000000,Standard Class,Africa,46313
50596,4,4,Shipping on time,0,2016-11-09 07:06:00.0000000,Standard Class,Africa,46193
50604,2,2,Shipping on time,0,2016-11-06 02:23:00.0000000,Second Class,Africa,46111
50607,4,4,Shipping on time,0,2016-11-07 16:34:00.0000000,Standard Class,USCA,46083
50611,4,4,Shipping on time,0,2016-11-06 21:18:00.0000000,Standard Class,Africa,46028
50612,4,4,Shipping on time,0,2016-11-06 16:03:00.0000000,Standard Class,Pacific Asia,46013
50618,4,4,Shipping on time,0,2016-11-05 20:47:00.0000000,Standard Class,Europe,45958
50619,4,4,Shipping on time,0,2016-11-05 19:01:00.0000000,Standard Class,Africa,45953
50622,2,2,Shipping on time,0,2016-11-02 12:33:00.0000000,Second Class,Europe,45866
50627,2,2,Shipping on time,0,2016-11-01 12:01:00.0000000,Second Class,Pacific Asia,45796
50629,0,0,Shipping on time,0,2016-10-30 21:34:00.0000000,Same Day,Africa,45789
50631,2,2,Shipping on time,0,2016-11-01 03:16:00.0000000,Second Class,Africa,45771
50632,4,4,Shipping on time,0,2016-11-03 00:28:00.0000000,Standard Class,Pacific Asia,45763
50645,0,0,Shipping on time,0,2016-10-27 14:23:00.0000000,Same Day,Pacific Asia,45563
50646,4,4,Shipping on time,0,2016-10-30 22:53:00.0000000,Standard Class,Africa,45553
50650,4,4,Shipping on time,0,2016-10-30 00:07:00.0000000,Standard Class,Africa,45488
50653,4,4,Shipping on time,0,2016-10-28 21:50:00.0000000,Standard Class,Pacific Asia,45413
50656,2,2,Shipping on time,0,2016-10-26 08:53:00.0000000,Second Class,Africa,45376
50666,4,4,Shipping on time,0,2016-10-26 08:32:00.0000000,Standard Class,Africa,45238
50667,4,4,Shipping on time,0,2016-10-26 03:16:00.0000000,Standard Class,Africa,45223
50672,4,4,Shipping on time,0,2016-10-25 16:46:00.0000000,Standard Class,Africa,45193
50674,4,4,Shipping on time,0,2016-10-25 15:01:00.0000000,Standard Class,Pacific Asia,45188
50678,2,2,Shipping on time,0,2016-10-23 00:18:00.0000000,Second Class,Africa,45146
50680,4,4,Shipping on time,0,2016-10-24 19:44:00.0000000,Standard Class,Europe,45133
50690,4,4,Shipping on time,0,2016-10-23 13:58:00.0000000,Standard Class,Europe,45048
50703,4,4,Shipping on time,0,2016-10-21 07:40:00.0000000,Standard Class,Africa,44893
50713,0,0,Shipping on time,0,2016-10-15 15:27:00.0000000,Same Day,Africa,44744
50714,0,0,Shipping on time,0,2016-10-15 15:06:00.0000000,Same Day,Pacific Asia,44743
50715,0,0,Shipping on time,0,2016-10-15 14:45:00.0000000,Same Day,Pacific Asia,44742
50720,2,2,Shipping on time,0,2016-10-16 15:54:00.0000000,Second Class,Africa,44711
50726,2,2,Shipping on time,0,2016-10-15 17:07:00.0000000,Second Class,Africa,44646
50728,2,2,Shipping on time,0,2016-10-15 15:22:00.0000000,Second Class,Europe,44641
50735,4,4,Shipping on time,0,2016-10-15 15:01:00.0000000,Standard Class,Europe,44503
50738,4,4,Shipping on time,0,2016-10-15 02:46:00.0000000,Standard Class,Africa,44468
50765,2,2,Shipping on time,0,2016-10-07 18:11:00.0000000,Second Class,Africa,44101
50774,2,2,Shipping on time,0,2016-10-06 08:54:00.0000000,Second Class,Africa,44006
50776,0,0,Shipping on time,0,2016-10-04 17:03:00.0000000,Same Day,Africa,43995
50777,0,0,Shipping on time,0,2016-10-04 16:00:00.0000000,Same Day,Pacific Asia,43992
50778,2,2,Shipping on time,0,2016-10-06 01:54:00.0000000,Second Class,Europe,43986
50779,4,4,Shipping on time,0,2016-10-07 21:21:00.0000000,Standard Class,Pacific Asia,43973
50784,0,0,Shipping on time,0,2016-10-03 23:11:00.0000000,Same Day,Africa,43944
50786,0,0,Shipping on time,0,2016-10-03 13:43:00.0000000,Same Day,Africa,43917
50792,4,4,Shipping on time,0,2016-10-05 22:03:00.0000000,Standard Class,USCA,43838
50797,2,2,Shipping on time,0,2016-10-02 20:49:00.0000000,Second Class,Europe,43766
50803,4,4,Shipping on time,0,2016-10-04 00:30:00.0000000,Standard Class,Pacific Asia,43708
50806,4,4,Shipping on time,0,2016-10-03 06:59:00.0000000,Standard Class,Africa,43658
50809,4,4,Shipping on time,0,2016-10-02 06:28:00.0000000,Standard Class,Europe,43588
50812,4,4,Shipping on time,0,2016-10-01 21:42:00.0000000,Standard Class,Africa,43563
50817,0,0,Shipping on time,0,2016-09-27 18:17:00.0000000,Same Day,Africa,43519
50820,4,4,Shipping on time,0,2016-09-30 10:40:00.0000000,Standard Class,Europe,43463
50821,4,4,Shipping on time,0,2016-09-30 08:55:00.0000000,Standard Class,Pacific Asia,43458
50832,4,4,Shipping on time,0,2015-03-27 23:53:00.0000000,Standard Class,LATAM,5618
50836,4,4,Shipping on time,0,2015-03-27 04:36:00.0000000,Standard Class,LATAM,5563
50842,4,4,Shipping on time,0,2015-03-26 11:05:00.0000000,Standard Class,LATAM,5513
50844,4,4,Shipping on time,0,2015-03-26 04:05:00.0000000,Standard Class,LATAM,5493
50845,4,4,Shipping on time,0,2015-03-25 08:49:00.0000000,Standard Class,LATAM,5438
50855,0,0,Shipping on time,0,2015-03-19 19:04:00.0000000,Same Day,LATAM,5296
50870,4,4,Shipping on time,0,2015-03-20 06:12:00.0000000,Standard Class,LATAM,5088
50876,4,4,Shipping on time,0,2015-03-19 03:55:00.0000000,Standard Class,LATAM,5013
50877,4,4,Shipping on time,0,2015-03-19 02:10:00.0000000,Standard Class,LATAM,5008
50889,4,4,Shipping on time,0,2015-03-16 23:22:00.0000000,Standard Class,LATAM,4863
50891,4,4,Shipping on time,0,2015-03-16 05:51:00.0000000,Standard Class,LATAM,4813
50893,4,4,Shipping on time,0,2015-03-16 00:36:00.0000000,Standard Class,LATAM,4798
50895,2,2,Shipping on time,0,2015-03-13 22:09:00.0000000,Second Class,LATAM,4791
50896,0,0,Shipping on time,0,2015-03-11 20:08:00.0000000,Same Day,LATAM,4751
50899,4,4,Shipping on time,0,2015-03-14 11:49:00.0000000,Standard Class,LATAM,4693
50902,4,4,Shipping on time,0,2015-03-13 14:47:00.0000000,Standard Class,LATAM,4633
50906,2,2,Shipping on time,0,2015-03-10 11:49:00.0000000,Second Class,LATAM,4556
50907,4,4,Shipping on time,0,2015-03-12 10:46:00.0000000,Standard Class,LATAM,4553
50922,0,0,Shipping on time,0,2015-03-05 21:32:00.0000000,Same Day,LATAM,4344
50927,4,4,Shipping on time,0,2015-03-07 13:24:00.0000000,Standard Class,LATAM,4218
50930,0,0,Shipping on time,0,2015-03-03 18:02:00.0000000,Same Day,LATAM,4197
50940,4,4,Shipping on time,0,2015-03-05 17:36:00.0000000,Standard Class,LATAM,4093
50947,4,4,Shipping on time,0,2015-03-03 20:03:00.0000000,Standard Class,LATAM,3963
50952,4,4,Shipping on time,0,2015-03-02 19:32:00.0000000,Standard Class,LATAM,3893
50953,2,2,Shipping on time,0,2015-02-28 17:05:00.0000000,Second Class,LATAM,3886
50965,0,0,Shipping on time,0,2015-02-25 17:42:00.0000000,Same Day,LATAM,3785
50969,4,4,Shipping on time,0,2015-02-28 21:59:00.0000000,Standard Class,LATAM,3763
50977,4,4,Shipping on time,0,2015-02-27 02:12:00.0000000,Standard Class,LATAM,3638
50995,4,4,Shipping on time,0,2015-02-21 20:04:00.0000000,Standard Class,LATAM,3278
50998,4,4,Shipping on time,0,2015-02-21 11:19:00.0000000,Standard Class,LATAM,3253
51001,4,4,Shipping on time,0,2015-02-20 23:03:00.0000000,Standard Class,LATAM,3218
51002,4,4,Shipping on time,0,2015-02-20 21:18:00.0000000,Standard Class,LATAM,3213
51008,2,2,Shipping on time,0,2015-02-17 16:34:00.0000000,Second Class,LATAM,3131
51009,4,4,Shipping on time,0,2015-02-19 06:46:00.0000000,Standard Class,LATAM,3103
51013,0,0,Shipping on time,0,2015-02-14 22:05:00.0000000,Same Day,LATAM,3044
51017,4,4,Shipping on time,0,2015-02-17 19:44:00.0000000,Standard Class,LATAM,3003
51022,4,4,Shipping on time,0,2015-02-17 10:58:00.0000000,Standard Class,LATAM,2978
51031,4,4,Shipping on time,0,2015-02-16 03:26:00.0000000,Standard Class,LATAM,2888
51036,2,2,Shipping on time,0,2015-02-13 00:28:00.0000000,Second Class,LATAM,2811
51040,4,4,Shipping on time,0,2015-02-14 04:08:00.0000000,Standard Class,LATAM,2753
51045,4,4,Shipping on time,0,2015-02-13 14:08:00.0000000,Standard Class,LATAM,2713
51054,2,2,Shipping on time,0,2015-02-10 07:39:00.0000000,Second Class,LATAM,2626
51055,2,2,Shipping on time,0,2015-02-10 05:54:00.0000000,Second Class,LATAM,2621
51060,4,4,Shipping on time,0,2015-02-11 13:05:00.0000000,Standard Class,LATAM,2573
51063,2,2,Shipping on time,0,2015-02-08 22:22:00.0000000,Second Class,LATAM,2531
51064,4,4,Shipping on time,0,2015-02-10 14:18:00.0000000,Standard Class,LATAM,2508
51065,4,4,Shipping on time,0,2015-02-10 03:48:00.0000000,Standard Class,LATAM,2478
51069,2,2,Shipping on time,0,2015-02-07 14:50:00.0000000,Second Class,LATAM,2441
51072,4,4,Shipping on time,0,2015-02-09 05:01:00.0000000,Standard Class,LATAM,2413
51077,4,4,Shipping on time,0,2015-02-08 01:00:00.0000000,Standard Class,LATAM,2333
51091,4,4,Shipping on time,0,2015-02-04 16:25:00.0000000,Standard Class,LATAM,2103
51094,4,4,Shipping on time,0,2015-02-04 02:24:00.0000000,Standard Class,LATAM,2063
51096,4,4,Shipping on time,0,2015-02-04 00:39:00.0000000,Standard Class,LATAM,2058
51098,2,2,Shipping on time,0,2015-02-01 11:41:00.0000000,Second Class,LATAM,2021
51107,4,4,Shipping on time,0,2015-02-01 00:50:00.0000000,Standard Class,LATAM,1853
51109,0,0,Shipping on time,0,2015-01-27 23:10:00.0000000,Same Day,LATAM,1814
51120,4,4,Shipping on time,0,2015-01-29 16:46:00.0000000,Standard Class,LATAM,1693
51135,4,4,Shipping on time,0,2015-01-27 06:58:00.0000000,Standard Class,LATAM,1528
51145,4,4,Shipping on time,0,2015-01-24 15:54:00.0000000,Standard Class,LATAM,1348
51157,2,2,Shipping on time,0,2015-01-21 07:40:00.0000000,Second Class,LATAM,1256
51159,4,4,Shipping on time,0,2015-01-22 14:51:00.0000000,Standard Class,LATAM,1208
51162,0,0,Shipping on time,0,2015-01-18 18:06:00.0000000,Same Day,LATAM,1183
51185,0,0,Shipping on time,0,2015-01-14 22:40:00.0000000,Same Day,LATAM,922
51187,4,4,Shipping on time,0,2015-01-17 10:29:00.0000000,Standard Class,LATAM,853
51208,4,4,Shipping on time,0,2015-01-12 20:08:00.0000000,Standard Class,LATAM,538
51221,2,2,Shipping on time,0,2015-01-08 11:22:00.0000000,Second Class,LATAM,376
51225,4,4,Shipping on time,0,2015-01-10 03:19:00.0000000,Standard Class,LATAM,353
51243,4,4,Shipping on time,0,2015-01-05 16:27:00.0000000,Standard Class,LATAM,48
51246,4,4,Shipping on time,0,2015-01-05 02:27:00.0000000,Standard Class,LATAM,8
51247,4,4,Shipping on time,0,2017-10-06 08:55:00.0000000,Standard Class,Europe,68873
51250,4,4,Shipping on time,0,2017-10-05 22:25:00.0000000,Standard Class,Europe,68843
51251,2,2,Shipping on time,0,2017-10-03 16:27:00.0000000,Second Class,Europe,68826
51254,2,2,Shipping on time,0,2017-10-02 21:11:00.0000000,Second Class,Europe,68771
51261,4,4,Shipping on time,0,2017-10-03 17:52:00.0000000,Standard Class,Europe,68693
51268,4,4,Shipping on time,0,2017-10-02 03:19:00.0000000,Standard Class,Europe,68583
51280,4,4,Shipping on time,0,2017-09-29 00:00:00.0000000,Standard Class,Europe,68368
51288,2,2,Shipping on time,0,2017-09-25 08:46:00.0000000,Second Class,Europe,68256
51289,4,4,Shipping on time,0,2017-09-27 02:27:00.0000000,Standard Class,Europe,68238
51290,2,2,Shipping on time,0,2017-09-24 18:45:00.0000000,Second Class,Europe,68216
51291,4,4,Shipping on time,0,2017-09-26 17:42:00.0000000,Standard Class,Europe,68213
51293,4,4,Shipping on time,0,2017-09-26 12:26:00.0000000,Standard Class,Europe,68198
51295,0,0,Shipping on time,0,2017-09-22 17:47:00.0000000,Same Day,Europe,68179
51296,0,0,Shipping on time,0,2017-09-22 13:56:00.0000000,Same Day,Europe,68168
51309,4,4,Shipping on time,0,2017-09-23 12:37:00.0000000,Standard Class,Europe,67993
51317,4,4,Shipping on time,0,2017-09-21 15:04:00.0000000,Standard Class,Europe,67863
51318,0,0,Shipping on time,0,2017-09-17 12:00:00.0000000,Same Day,Europe,67820
51328,4,4,Shipping on time,0,2017-09-17 16:29:00.0000000,Standard Class,Europe,67593
51332,4,4,Shipping on time,0,2017-09-16 14:12:00.0000000,Standard Class,Europe,67518
51333,4,4,Shipping on time,0,2017-09-16 07:12:00.0000000,Standard Class,Europe,67498
51345,4,4,Shipping on time,0,2017-09-14 07:54:00.0000000,Standard Class,Europe,67363
51346,0,0,Shipping on time,0,2017-09-10 14:18:00.0000000,Same Day,Europe,67347
51348,0,0,Shipping on time,0,2017-09-09 19:44:00.0000000,Same Day,Europe,67294
51358,4,4,Shipping on time,0,2017-09-09 21:03:00.0000000,Standard Class,Europe,67058
51361,4,4,Shipping on time,0,2017-09-09 14:02:00.0000000,Standard Class,Europe,67038
51363,4,4,Shipping on time,0,2017-09-08 17:01:00.0000000,Standard Class,Europe,66978
51388,0,0,Shipping on time,0,2017-08-28 22:54:00.0000000,Same Day,Europe,66481
51398,4,4,Shipping on time,0,2017-08-28 23:31:00.0000000,Standard Class,Europe,66243
